station,degC,degC_1,days,mm,hours
Lerwick,1967,7,13.7,9.2,0
Lerwick,1967,8,13.8,9.3,0
Lerwick,1967,9,13.0,9.6,0
Lerwick,1967,10,9.7,5.2,2
Lerwick,1967,11,8.2,4.0,1
Lerwick,1967,12,5.8,1.5,14
Lerwick,1968,1,4.9,-0.5,17
Lerwick,1968,2,3.6,-0.9,15
Lerwick,1968,3,6.2,1.4,8
Lerwick,1968,4,7.9,2.5,9
Lerwick,1968,5,8.4,3.7,1
Lerwick,1968,6,12.5,7.9,0
Lerwick,1968,7,13.9,8.8,0
Lerwick,1968,8,14.2,8.6,0
Lerwick,1968,9,13.2,8.8,0
Lerwick,1968,10,10.3,6.6,0
Lerwick,1968,11,7.1,3.5,5
Lerwick,1968,12,5.9,1.8,9
Lerwick,1969,1,5.9,2.3,7
Lerwick,1969,2,2.3,-2.6,22
Lerwick,1969,3,4.0,-0.6,19
Lerwick,1969,4,7.6,2.7,3
Lerwick,1969,5,9.4,5.0,0
Lerwick,1969,6,13.4,7.8,0
Lerwick,1969,7,13.9,9.4,0
Lerwick,1969,8,15.6,11.0,0
Lerwick,1969,9,12.3,7.9,0
Lerwick,1969,10,11.4,7.0,1
Lerwick,1969,11,5.1,0.1,11
Lerwick,1969,12,5.4,1.6,6
Lerwick,1970,1,4.4,0.7,10
Lerwick,1970,2,3.4,-1.5,16
Lerwick,1970,3,4.6,0.3,17
Lerwick,1970,4,7.0,1.4,7
Lerwick,1970,5,10.6,5.8,0
Lerwick,1970,6,13.9,8.2,0
Lerwick,1970,7,12.9,8.4,0
Lerwick,1970,8,14.1,10.3,0
Lerwick,1970,9,12.4,8.4,0
Lerwick,1970,10,9.7,5.4,1
Lerwick,1970,11,6.7,2.4,3
Lerwick,1970,12,6.4,2.5,5
Lerwick,1971,1,6.1,2.2,6
Lerwick,1971,2,6.6,2.7,2
Lerwick,1971,3,6.3,1.8,6
Lerwick,1971,4,8.2,3.0,2
Lerwick,1971,5,11.1,6.8,0
Lerwick,1971,6,11.5,6.4,0
Lerwick,1971,7,13.7,8.6,0
Lerwick,1971,8,14.1,9.1,0
Lerwick,1971,9,13.1,8.3,0
Lerwick,1971,10,10.7,6.0,2
Lerwick,1971,11,6.9,2.0,11
Lerwick,1971,12,7.9,3.7,2
Lerwick,1972,1,5.3,2.3,2
Lerwick,1972,2,5.7,2.3,2
Lerwick,1972,3,6.7,2.8,2
Lerwick,1972,4,8.3,3.6,0
Lerwick,1972,5,10.4,6.1,0
Lerwick,1972,6,12.0,7.2,0
Lerwick,1972,7,14.1,8.9,0
Lerwick,1972,8,13.2,9.0,0
Lerwick,1972,9,11.7,7.1,0
Lerwick,1972,10,10.8,6.9,0
Lerwick,1972,11,7.3,3.0,5
Lerwick,1972,12,7.5,4.1,0
Lerwick,1973,1,7.1,4.0,0
Lerwick,1973,2,5.4,0.5,13
Lerwick,1973,3,7.9,3.6,1
Lerwick,1973,4,6.5,1.0,13
Lerwick,1973,5,9.5,4.7,1
Lerwick,1973,6,11.8,7.2,0
Lerwick,1973,7,13.6,9.4,0
Lerwick,1973,8,13.5,9.1,0
Lerwick,1973,9,12.0,8.5,0
Lerwick,1973,10,9.1,4.6,3
Lerwick,1973,11,6.1,1.5,12
Lerwick,1973,12,5.5,0.5,13
Lerwick,1974,1,6.8,3.2,0
Lerwick,1974,2,6.4,2.5,5
Lerwick,1974,3,6.8,2.4,3
Lerwick,1974,4,9.0,4.1,0
Lerwick,1974,5,10.5,6.0,0
Lerwick,1974,6,12.9,7.5,0
Lerwick,1974,7,13.9,8.8,0
Lerwick,1974,8,14.6,9.9,0
Lerwick,1974,9,12.5,8.1,0
Lerwick,1974,10,9.0,4.6,0
Lerwick,1974,11,7.6,4.0,1
Lerwick,1974,12,6.9,2.0,6
Lerwick,1975,1,6.3,1.5,5
Lerwick,1975,2,6.3,2.6,4
Lerwick,1975,3,5.6,1.4,6
Lerwick,1975,4,6.8,2.1,8
Lerwick,1975,5,9.0,4.2,0
Lerwick,1975,6,12.2,6.1,0
Lerwick,1975,7,13.5,9.2,0
Lerwick,1975,8,15.3,10.8,0
Lerwick,1975,9,12.1,7.4,0
Lerwick,1975,10,10.8,7.3,0
Lerwick,1975,11,7.8,4.1,1
Lerwick,1975,12,7.2,1.7,9
Lerwick,1976,1,4.9,0.3,14
Lerwick,1976,2,5.9,2.1,5
Lerwick,1976,3,5.4,0.8,13
Lerwick,1976,4,8.0,2.6,5
Lerwick,1976,5,10.6,5.5,1
Lerwick,1976,6,13.2,8.2,0
Lerwick,1976,7,14.9,10.3,0
Lerwick,1976,8,15.3,10.1,0
Lerwick,1976,9,11.6,7.5,0
Lerwick,1976,10,10.7,7.4,0
Lerwick,1976,11,8.2,4.1,2
Lerwick,1976,12,4.0,0.2,13
Lerwick,1977,1,4.6,0.5,13
Lerwick,1977,2,4.5,0.6,10
Lerwick,1977,3,6.8,2.9,5
Lerwick,1977,4,6.8,1.6,8
Lerwick,1977,5,10.2,4.5,1
Lerwick,1977,6,11.5,6.6,0
Lerwick,1977,7,13.7,8.9,0
Lerwick,1977,8,14.3,8.9,0
Lerwick,1977,9,11.5,7.0,0
Lerwick,1977,10,10.8,7.6,0
Lerwick,1977,11,6.9,2.6,4
Lerwick,1977,12,7.2,3.4,2
Lerwick,1978,1,4.8,0.6,12
Lerwick,1978,2,3.3,-0.6,14
Lerwick,1978,3,6.5,2.0,5
Lerwick,1978,4,6.8,1.8,7
Lerwick,1978,5,10.9,5.5,0
Lerwick,1978,6,12.4,7.8,0
Lerwick,1978,7,12.5,8.1,0
Lerwick,1978,8,13.4,9.3,0
Lerwick,1978,9,12.0,7.6,0
Lerwick,1978,10,10.7,6.2,0
Lerwick,1978,11,8.2,3.4,5
Lerwick,1978,12,4.7,1.9,6
Lerwick,1979,1,3.0,-1.4,20
Lerwick,1979,2,3.0,-0.9,17
Lerwick,1979,3,4.7,0.2,11
Lerwick,1979,4,7.2,2.9,1
Lerwick,1979,5,8.3,3.5,4
Lerwick,1979,6,12.0,7.6,0
Lerwick,1979,7,12.6,8.4,0
Lerwick,1979,8,13.3,8.7,0
Lerwick,1979,9,11.9,7.1,0
Lerwick,1979,10,10.2,6.9,0
Lerwick,1979,11,7.0,2.5,3
Lerwick,1979,12,5.6,1.9,6
Lerwick,1980,1,4.3,0.9,9
Lerwick,1980,2,5.2,1.4,9
Lerwick,1980,3,5.0,1.0,8
Lerwick,1980,4,8.5,3.3,4
Lerwick,1980,5,10.5,5.0,0
Lerwick,1980,6,13.4,8.8,0
Lerwick,1980,7,14.2,9.6,0
Lerwick,1980,8,13.6,10.0,0
Lerwick,1980,9,13.1,9.1,0
Lerwick,1980,10,8.5,4.4,2
Lerwick,1980,11,6.6,2.6,7
Lerwick,1980,12,6.2,1.8,7
Lerwick,1981,1,5.0,-0.6,17
Lerwick,1981,2,5.0,1.1,8
Lerwick,1981,3,6.2,1.6,5
Lerwick,1981,4,7.5,2.6,5
Lerwick,1981,5,10.0,5.5,0
Lerwick,1981,6,11.9,7.2,0
Lerwick,1981,7,13.7,9.0,0
Lerwick,1981,8,14.1,9.5,0
Lerwick,1981,9,13.4,9.9,0
Lerwick,1981,10,8.0,3.7,1
Lerwick,1981,11,6.9,2.6,2
Lerwick,1981,12,3.1,-1.5,22
Lerwick,1982,1,4.7,0.8,12
Lerwick,1982,2,6.3,2.6,1
Lerwick,1982,3,6.7,2.7,1
Lerwick,1982,4,8.3,3.5,6
Lerwick,1982,5,11.0,4.8,2
Lerwick,1982,6,12.5,7.4,0
Lerwick,1982,7,14.5,9.6,0
Lerwick,1982,8,14.3,9.8,0
Lerwick,1982,9,12.3,7.5,0
Lerwick,1982,10,10.5,7.0,0
Lerwick,1982,11,7.9,3.8,4
Lerwick,1982,12,5.8,1.5,9
Lerwick,1983,1,6.6,1.7,8
Lerwick,1983,2,4.5,0.5,12
Lerwick,1983,3,6.6,1.9,6
Lerwick,1983,4,6.6,2.0,4
Lerwick,1983,5,9.5,5.4,0
Lerwick,1983,6,12.2,7.1,0
Lerwick,1983,7,14.2,9.6,0
Lerwick,1983,8,13.9,9.7,0
Lerwick,1983,9,11.7,7.9,0
Lerwick,1983,10,10.2,5.5,0
Lerwick,1983,11,8.2,3.9,6
Lerwick,1983,12,6.9,2.3,5
Lerwick,1984,1,3.9,-0.8,20
Lerwick,1984,2,5.8,2.4,5
Lerwick,1984,3,5.3,1.0,9
Lerwick,1984,4,8.2,3.0,3
Lerwick,1984,5,10.2,4.9,0
Lerwick,1984,6,12.4,7.9,0
Lerwick,1984,7,14.0,9.7,0
Lerwick,1984,8,15.4,10.0,0
Lerwick,1984,9,12.2,8.3,0
Lerwick,1984,10,11.0,6.1,0
Lerwick,1984,11,8.1,4.8,1
Lerwick,1984,12,7.7,3.9,0
Lerwick,1985,1,4.3,-0.3,15
Lerwick,1985,2,5.2,0.9,10
Lerwick,1985,3,5.5,1.1,10
Lerwick,1985,4,7.4,2.3,4
Lerwick,1985,5,9.7,4.8,0
Lerwick,1985,6,12.1,6.9,0
Lerwick,1985,7,14.5,9.6,0
Lerwick,1985,8,14.6,10.1,0
Lerwick,1985,9,12.0,6.9,0
Lerwick,1985,10,11.2,7.4,0
Lerwick,1985,11,5.3,0.8,12
Lerwick,1985,12,5.6,0.9,12
Lerwick,1986,1,4.2,-0.2,14
Lerwick,1986,2,3.9,-0.3,17
Lerwick,1986,3,6.4,2.5,1
Lerwick,1986,4,7.0,1.6,5
Lerwick,1986,5,10.7,6.1,0
Lerwick,1986,6,12.7,7.7,0
Lerwick,1986,7,13.6,9.2,0
Lerwick,1986,8,13.3,8.9,0
Lerwick,1986,9,11.1,6.7,0
Lerwick,1986,10,10.0,6.1,0
Lerwick,1986,11,8.2,3.8,2
Lerwick,1986,12,6.1,1.9,3
Lerwick,1987,1,4.2,0.6,10
Lerwick,1987,2,4.7,0.5,12
Lerwick,1987,3,4.7,0.6,11
Lerwick,1987,4,9.3,4.5,0
Lerwick,1987,5,9.9,4.3,0
Lerwick,1987,6,11.4,6.3,0
Lerwick,1987,7,14.2,9.7,0
Lerwick,1987,8,13.9,9.4,0
Lerwick,1987,9,12.7,7.9,0
Lerwick,1987,10,10.2,6.7,0
Lerwick,1987,11,8.0,4.1,1
Lerwick,1987,12,7.5,3.7,1
Lerwick,1988,1,5.9,1.9,8
Lerwick,1988,2,5.7,1.5,7
Lerwick,1988,3,5.5,0.8,12
Lerwick,1988,4,7.1,2.1,7
Lerwick,1988,5,10.7,5.6,0
Lerwick,1988,6,12.8,8.0,0
Lerwick,1988,7,14.4,10.2,0
Lerwick,1988,8,13.9,9.7,0
Lerwick,1988,9,12.7,9.1,0
Lerwick,1988,10,10.1,6.6,1
Lerwick,1988,11,7.7,3.8,3
Lerwick,1988,12,8.2,3.7,1
Lerwick,1989,1,8.5,4.2,0
Lerwick,1989,2,6.6,1.6,2
Lerwick,1989,3,7.1,2.2,5
Lerwick,1989,4,8.0,3.0,6
Lerwick,1989,5,10.6,5.8,0
Lerwick,1989,6,12.7,7.1,0
Lerwick,1989,7,14.1,9.3,0
Lerwick,1989,8,13.9,9.4,0
Lerwick,1989,9,12.7,8.2,0
Lerwick,1989,10,10.5,6.1,0
Lerwick,1989,11,8.2,4.5,0
Lerwick,1989,12,6.2,2.2,9
Lerwick,1990,1,7.0,2.9,2
Lerwick,1990,2,6.8,2.5,3
Lerwick,1990,3,7.6,2.5,5
Lerwick,1990,4,8.2,2.9,5
Lerwick,1990,5,10.9,5.7,0
Lerwick,1990,6,12.5,8.4,0
Lerwick,1990,7,14.1,9.5,0
Lerwick,1990,8,14.6,10.4,0
Lerwick,1990,9,12.3,7.6,0
Lerwick,1990,10,10.4,7.2,0
Lerwick,1990,11,7.6,4.1,0
Lerwick,1990,12,6.4,1.8,7
Lerwick,1991,1,5.8,2.1,6
Lerwick,1991,2,4.8,1.0,9
Lerwick,1991,3,7.6,3.7,0
Lerwick,1991,4,8.2,3.5,4
Lerwick,1991,5,10.2,5.4,0
Lerwick,1991,6,11.3,6.2,0
Lerwick,1991,7,15.7,10.7,0
Lerwick,1991,8,15.3,10.9,0
Lerwick,1991,9,12.5,8.0,0
Lerwick,1991,10,10.0,6.4,0
Lerwick,1991,11,7.9,3.8,1
Lerwick,1991,12,7.3,2.9,3
Lerwick,1992,1,7.2,3.2,5
Lerwick,1992,2,6.9,2.7,2
Lerwick,1992,3,6.7,1.8,7
Lerwick,1992,4,7.7,3.6,0
Lerwick,1992,5,12.0,6.2,1
Lerwick,1992,6,14.7,9.0,0
Lerwick,1992,7,14.2,9.4,0
Lerwick,1992,8,14.1,9.2,0
Lerwick,1992,9,12.1,8.7,0
Lerwick,1992,10,8.8,4.1,0
Lerwick,1992,11,7.4,3.2,3
Lerwick,1992,12,6.2,1.9,2
Lerwick,1993,1,5.7,0.9,8
Lerwick,1993,2,6.2,2.4,7
Lerwick,1993,3,6.7,2.3,8
Lerwick,1993,4,8.1,3.8,1
Lerwick,1993,5,10.2,5.3,0
Lerwick,1993,6,11.3,6.6,0
Lerwick,1993,7,12.4,8.1,0
Lerwick,1993,8,12.8,8.6,0
Lerwick,1993,9,11.9,7.6,0
Lerwick,1993,10,8.5,5.3,2
Lerwick,1993,11,7.4,3.9,1
Lerwick,1993,12,4.6,0.6,9
Lerwick,1994,1,5.0,0.4,13
Lerwick,1994,2,4.2,1.0,8
Lerwick,1994,3,5.5,0.6,11
Lerwick,1994,4,7.7,2.8,1
Lerwick,1994,5,9.7,4.1,0
Lerwick,1994,6,11.5,6.9,0
Lerwick,1994,7,15.1,10.0,0
Lerwick,1994,8,14.2,9.8,0
Lerwick,1994,9,12.0,7.4,0
Lerwick,1994,10,9.5,4.9,4
Lerwick,1994,11,9.0,5.3,0
Lerwick,1994,12,6.5,2.2,5
Lerwick,1995,1,5.1,0.6,13
Lerwick,1995,2,4.9,0.2,11
Lerwick,1995,3,5.3,0.4,13
Lerwick,1995,4,7.2,2.6,6
Lerwick,1995,5,9.2,4.5,1
Lerwick,1995,6,12.7,7.4,0
Lerwick,1995,7,14.1,9.1,0
Lerwick,1995,8,15.1,10.4,0
Lerwick,1995,9,13.1,9.0,0
Lerwick,1995,10,11.6,6.9,0
Lerwick,1995,11,8.2,4.4,2
Lerwick,1995,12,4.4,0.6,13
Lerwick,1996,1,6.1,3.5,1
Lerwick,1996,2,4.4,0.4,8
Lerwick,1996,3,5.4,1.6,6
Lerwick,1996,4,8.3,3.9,3
Lerwick,1996,5,9.1,3.6,2
Lerwick,1996,6,12.3,7.9,0
Lerwick,1996,7,13.3,8.9,0
Lerwick,1996,8,14.7,11.1,0
Lerwick,1996,9,13.1,8.9,0
Lerwick,1996,10,10.8,7.2,0
Lerwick,1996,11,5.8,1.1,11
Lerwick,1996,12,5.4,1.0,13
Lerwick,1997,1,6.4,2.9,4
Lerwick,1997,2,6.7,1.4,5
Lerwick,1997,3,6.9,2.8,5
Lerwick,1997,4,7.6,2.8,4
Lerwick,1997,5,9.8,4.8,1
Lerwick,1997,6,12.2,7.5,0
Lerwick,1997,7,15.2,10.5,0
Lerwick,1997,8,16.7,11.8,0
Lerwick,1997,9,13.0,8.7,0
Lerwick,1997,10,9.9,5.7,0
Lerwick,1997,11,8.5,6.0,0
Lerwick,1997,12,7.5,3.8,2
Lerwick,1998,1,6.5,2.5,5
Lerwick,1998,2,7.5,3.3,3
Lerwick,1998,3,6.6,1.9,10
Lerwick,1998,4,7.6,3.1,7
Lerwick,1998,5,11.1,6.0,0
Lerwick,1998,6,11.8,6.9,0
Lerwick,1998,7,12.9,9.6,0
Lerwick,1998,8,12.9,9.5,0
Lerwick,1998,9,13.1,9.8,0
Lerwick,1998,10,9.3,5.5,0
Lerwick,1998,11,7.4,3.4,2
Lerwick,1998,12,7.0,2.6,7
Lerwick,1999,1,5.7,2.4,5
Lerwick,1999,2,4.7,0.5,12
Lerwick,1999,3,7.0,2.9,1
Lerwick,1999,4,8.6,4.0,5
Lerwick,1999,5,9.9,5.3,0
Lerwick,1999,6,11.7,8.0,0
Lerwick,1999,7,13.7,9.4,0
Lerwick,1999,8,14.4,9.7,0
Lerwick,1999,9,13.8,10.6,0
Lerwick,1999,10,10.7,6.9,0
Lerwick,1999,11,8.9,4.8,2
Lerwick,1999,12,5.2,0.9,8
Lerwick,2000,1,6.5,2.4,4
Lerwick,2000,2,6.1,1.3,7
Lerwick,2000,3,6.9,2.2,8
Lerwick,2000,4,7.2,3.0,6
Lerwick,2000,5,11.2,6.2,0
Lerwick,2000,6,11.3,7.0,0
Lerwick,2000,7,12.9,9.3,0
Lerwick,2000,8,14.0,9.9,0
Lerwick,2000,9,12.8,9.7,0
Lerwick,2000,10,11.0,7.5,0
Lerwick,2000,11,8.4,4.8,0
Lerwick,2000,12,6.3,3.1,9
Lerwick,2001,1,6.0,2.9,0
Lerwick,2001,2,3.9,-0.1,15
Lerwick,2001,3,5.3,0.7,12
Lerwick,2001,4,7.5,3.0,2
Lerwick,2001,5,11.0,6.0,0
Lerwick,2001,6,11.7,7.1,0
Lerwick,2001,7,13.4,9.8,0
Lerwick,2001,8,14.2,10.2,0
Lerwick,2001,9,12.1,8.5,0
Lerwick,2001,10,11.7,9.3,0
Lerwick,2001,11,7.9,2.8,6
Lerwick,2001,12,6.1,1.6,10
Lerwick,2002,1,7.0,3.2,4
Lerwick,2002,2,5.5,1.2,9
Lerwick,2002,3,6.9,2.1,8
Lerwick,2002,4,8.8,4.8,1
Lerwick,2002,5,10.9,6.9,0
Lerwick,2002,6,14.6,9.7,0
Lerwick,2002,7,14.6,10.0,0
Lerwick,2002,8,16.0,11.6,0
Lerwick,2002,9,13.9,10.0,0
Lerwick,2002,10,9.4,5.4,0
Lerwick,2002,11,7.9,5.1,1
Lerwick,2002,12,6.2,3.5,1
Lerwick,2003,1,6.2,1.8,10
Lerwick,2003,2,6.2,2.8,4
Lerwick,2003,3,8.6,4.3,0
Lerwick,2003,4,9.1,4.8,0
Lerwick,2003,5,10.7,6.2,1
Lerwick,2003,6,14.0,9.7,0
Lerwick,2003,7,16.6,12.1,0
Lerwick,2003,8,16.2,11.6,0
Lerwick,2003,9,13.8,9.0,0
Lerwick,2003,10,9.4,5.3,0
Lerwick,2003,11,9.5,5.2,0
Lerwick,2003,12,7.0,2.3,7
Lerwick,2004,1,5.7,2.1,5
Lerwick,2004,2,6.1,1.9,13
Lerwick,2004,3,7.7,3.5,1
Lerwick,2004,4,9.4,5.4,0
Lerwick,2004,5,11.1,6.5,0
Lerwick,2004,6,12.6,8.4,0
Lerwick,2004,7,13.8,9.8,0
Lerwick,2004,8,15.6,11.6,0
Lerwick,2004,9,13.5,9.0,0
Lerwick,2004,10,10.4,7.3,0
Lerwick,2004,11,8.1,3.7,6
Lerwick,2004,12,7.7,3.3,6
Lerwick,2005,1,6.5,2.4,5
Lerwick,2005,2,5.5,2.1,4
Lerwick,2005,3,6.8,2.6,8
Lerwick,2005,4,8.6,4.4,2
Lerwick,2005,5,9.7,4.9,0
Lerwick,2005,6,12.4,8.0,0
Lerwick,2005,7,14.1,10.1,0
Lerwick,2005,8,13.9,10.1,0
Lerwick,2005,9,12.9,8.8,0
Lerwick,2005,10,11.0,7.9,0
Lerwick,2005,11,8.3,4.2,3
Lerwick,2005,12,6.9,3.0,7
Lerwick,2006,1,7.0,3.7,2
Lerwick,2006,2,6.1,2.5,3
Lerwick,2006,3,4.2,0.3,11
Lerwick,2006,4,7.7,2.4,4
Lerwick,2006,5,10.4,5.3,0
Lerwick,2006,6,12.9,8.4,0
Lerwick,2006,7,16.0,11.5,0
Lerwick,2006,8,15.2,11.4,0
Lerwick,2006,9,14.4,11.0,0
Lerwick,2006,10,11.4,8.0,0
Lerwick,2006,11,9.1,5.0,0
Lerwick,2006,12,8.1,4.7,1
Lerwick,2007,1,6.8,2.1,6
Lerwick,2007,2,6.1,2.7,3
Lerwick,2007,3,7.7,3.7,3
Lerwick,2007,4,9.9,5.1,1
Lerwick,2007,5,10.4,5.4,0
Lerwick,2007,6,12.4,8.2,0
Lerwick,2007,7,13.7,9.9,0
Lerwick,2007,8,13.5,9.6,0
Lerwick,2007,9,11.8,7.5,0
Lerwick,2007,10,11.2,7.3,0
Lerwick,2007,11,7.6,3.3,3
Lerwick,2007,12,7.0,3.3,2
Lerwick,2008,1,6.1,1.8,2
Lerwick,2008,2,7.3,3.1,2
Lerwick,2008,3,6.1,1.3,10
Lerwick,2008,4,8.3,3.8,1
Lerwick,2008,5,11.9,6.5,0
Lerwick,2008,6,12.5,8.5,0
Lerwick,2008,7,15.4,11.0,0
Lerwick,2008,8,15.5,11.1,0
Lerwick,2008,9,13.8,10.1,0
Lerwick,2008,10,10.1,5.4,1
Lerwick,2008,11,7.7,3.4,4
Lerwick,2008,12,6.8,2.7,3
Lerwick,2009,1,6.5,2.5,7
Lerwick,2009,2,5.2,1.4,10
Lerwick,2009,3,7.5,3.1,1
Lerwick,2009,4,9.6,5.8,0
Lerwick,2009,5,11.6,6.6,0
Lerwick,2009,6,13.7,8.0,0
Lerwick,2009,7,15.6,11.4,0
Lerwick,2009,8,15.3,11.0,0
Lerwick,2009,9,13.5,9.8,0
Lerwick,2009,10,10.3,6.4,0
Lerwick,2009,11,8.7,5.8,1
Lerwick,2009,12,5.6,1.9,12
Lerwick,2010,1,4.3,0.5,13
Lerwick,2010,2,3.6,-0.7,17
Lerwick,2010,3,6.8,2.7,4
Lerwick,2010,4,8.3,3.7,2
Lerwick,2010,5,9.8,4.6,1
Lerwick,2010,6,12.6,8.5,0
Lerwick,2010,7,14.7,10.4,0
Lerwick,2010,8,14.3,10.2,0
Lerwick,2010,9,12.7,8.9,0
Lerwick,2010,10,10.1,6.4,0
Lerwick,2010,11,5.5,1.6,6
Lerwick,2010,12,3.7,-1.2,21
Lerwick,2011,1,5.8,1.9,9
Lerwick,2011,2,5.9,2.3,1
Lerwick,2011,3,6.7,2.4,7
Lerwick,2011,4,10.6,5.9,0
Lerwick,2011,5,11.2,6.6,0
Lerwick,2011,6,13.0,8.1,0
Lerwick,2011,7,13.7,9.9,0
Lerwick,2011,8,14.1,10.1,0
Lerwick,2011,9,13.6,9.6,0
Lerwick,2011,10,10.9,7.1,0
Lerwick,2011,11,10.4,7.0,0
Lerwick,2011,12,6.1,1.3,9
Lerwick,2012,1,6.0,1.9,1
Lerwick,2012,2,7.2,3.2,3
Lerwick,2012,3,8.7,4.9,1
Lerwick,2012,4,7.1,2.5,6
Lerwick,2012,5,10.1,4.1,2
Lerwick,2012,6,12.1,6.7,0
Lerwick,2012,7,13.4,9.3,0
Lerwick,2012,8,14.7,10.5,0
Lerwick,2012,9,12.1,7.9,0
Lerwick,2012,10,9.3,5.1,1
Lerwick,2012,11,7.9,4.1,1
Lerwick,2012,12,5.0,1.2,8
Lerwick,2013,1,5.4,2.0,6
Lerwick,2013,2,5.5,1.5,9
Lerwick,2013,3,5.0,0.4,14
Lerwick,2013,4,7.6,2.3,5
Lerwick,2013,5,10.1,5.4,0
Lerwick,2013,6,12.7,8.2,0
Lerwick,2013,7,14.4,10.5,0
Lerwick,2013,8,14.6,10.6,0
Lerwick,2013,9,12.6,8.5,0
Lerwick,2013,10,10.8,7.5,0
Lerwick,2013,11,8.0,3.7,2
Lerwick,2013,12,7.5,3.1,4
Lerwick,2014,1,6.4,3.2,2
Lerwick,2014,2,6.7,3.2,1
Lerwick,2014,3,8.0,3.8,0
Lerwick,2014,4,9.0,5.0,0
Lerwick,2014,5,10.8,6.6,0
Lerwick,2014,6,13.3,9.4,0
Lerwick,2014,7,15.6,11.1,0
Lerwick,2014,8,15.0,10.6,0
Lerwick,2014,9,13.7,10.2,0
Lerwick,2014,10,11.4,7.6,0
Lerwick,2014,11,9.4,6.8,0
Lerwick,2014,12,7.0,2.2,6
Lerwick,2015,1,6.2,2.0,1
Lerwick,2015,2,6.3,2.7,4
Lerwick,2015,3,7.4,3.1,0
Lerwick,2015,4,8.3,3.4,2
Lerwick,2015,5,9.6,4.9,0
Lerwick,2015,6,11.2,7.1,0
Lerwick,2015,7,13.5,8.8,0
Lerwick,2015,8,15.0,11.0,0
Lerwick,2015,9,13.2,9.7,0
Lerwick,2015,10,11.7,8.3,0
Lerwick,2015,11,8.9,5.0,2
Lerwick,2015,12,8.2,3.5,2
Lerwick,2016,1,5.4,1.2,7
Lerwick,2016,2,5.1,0.5,10
Lerwick,2016,3,7.4,3.5,2
Lerwick,2016,4,7.9,2.8,3
Lerwick,2016,5,10.8,5.7,0
Lerwick,2016,6,12.9,8.5,0
Lerwick,2016,7,14.5,10.4,0
Lerwick,2016,8,14.2,10.4,0
Lerwick,2016,9,14.2,10.5,0
Lerwick,2016,10,11.4,7.2,0
Lerwick,2016,11,7.7,3.5,1
Lerwick,2016,12,9.2,4.9,0
Lerwick,2017,1,7.0,3.5,3
Lerwick,2017,2,6.7,2.8,7
Lerwick,2017,3,7.5,3.5,3
Lerwick,2017,4,8.2,3.6,1
Lerwick,2017,5,11.5,7.2,0
Lerwick,2017,6,13.3,9.0,0
Lerwick,2017,7,14.5,10.2,0
Lerwick,2017,8,14.7,10.3,0
Lerwick,2017,9,13.7,10.0,0
Lerwick,2017,10,11.3,7.8,0
Lerwick,2017,11,6.8,3.0,2
Lerwick,2017,12,6.4,2.3,8
Lerwick,2018,1,5.3,1.4,9
Lerwick,2018,2,5.3,1.3,3
Lerwick,2018,3,4.9,0.7,9
Lerwick,2018,4,8.6,3.7,5
Lerwick,2018,5,12.8,6.6,0
Lerwick,2018,6,13.3,8.9,0
Lerwick,2018,7,16.0,11.3,0
Lerwick,2018,8,15.0,10.0,0
Lerwick,2018,9,12.8,8.4,0
Lerwick,2018,10,10.4,6.1,0
Lerwick,2018,11,9.2,6.4,0
Lerwick,2018,12,7.4,4.1,1
Lerwick,2019,1,5.7,1.6,9
Lerwick,2019,2,7.8,3.6,1
Lerwick,2019,3,7.4,3.1,3
Lerwick,2019,4,9.5,5.5,0
Lerwick,2019,5,9.9,4.4,1
Lerwick,2019,6,12.7,8.6,0
Lerwick,2019,7,15.2,10.8,0
Lerwick,2019,8,15.4,11.1,0
Lerwick,2019,9,12.7,8.8,0
Lerwick,2019,10,10.3,6.3,0
Lerwick,2019,11,6.5,3.1,5
Lerwick,2019,12,7.4,3.4,1
Lerwick,2020,1,7.6,3.7,1
Lerwick,2020,2,6.1,2.1,1
Lerwick,2020,3,7.2,2.5,3
Lerwick,2020,4,8.9,3.6,2
Lerwick,2020,5,10.3,5.2,3
Lerwick,2020,6,13.9,9.0,0
Lerwick,2020,7,13.9,9.1,0
Lerwick,2020,8,14.8,10.3,0
Lerwick,2020,9,12.7,8.6,0
Lerwick,2020,10,10.2,6.9,0
Lerwick,2020,11,9.3,5.9,1
Lerwick,2020,12,7.1,3.9,1
Lerwick,2021,1,4.2,0.5,11
Lerwick,2021,2,5.2,1.9,11
Lerwick,2021,3,7.4,3.6,0
Lerwick,2021,4,7.4,2.1,7
Lerwick,2021,5,9.3,4.8,0
Lerwick,2021,6,13.8,8.5,0
Lerwick,2021,7,15.2,11.4,0
Lerwick,2021,8,14.7,10.7,0
Lerwick,2021,9,14.1,10.2,0
Lerwick,2021,10,11.4,7.0,0
Lerwick,2021,11,8.5,4.7,3
Lerwick,2021,12,6.6,2.9,4
Lerwick,2022,1,7.3,3.2,4
Leuchars,1957,1,8.0,1.6,7
Leuchars,1957,2,6.9,0.1,15
Leuchars,1957,3,10.4,4.6,0
Leuchars,1957,4,11.9,4.5,1
Leuchars,1957,5,13.2,5.6,0
Leuchars,1957,6,17.7,9.1,0
Leuchars,1957,7,18.0,11.8,0
Leuchars,1957,8,17.5,11.0,0
Leuchars,1957,9,14.6,8.0,0
Leuchars,1957,10,13.5,6.4,0
